,filepath,theta,phi,turbidity,exposure,elevation,fov
10624,dashcam_illumination/train/bFnh7VWsMIRKX-K-CgJlBg_F.png,-11.580867787531345,46.352025906157344,3.5,0.03675,-7.13,76.91
10625,dashcam_illumination/train/bFnh7VWsMIRKX-K-CgJlBg_B.png,168.41913221246867,44.77202590615734,3.5,0.03675,-8.71,83.96
10626,dashcam_illumination/train/BFNRpTlHN6Kjv-LHNbzuvA_F.png,-4.339286240958185,60.218129156481574,4.5,0.031049,0.15,91.52
10627,dashcam_illumination/train/BFNRpTlHN6Kjv-LHNbzuvA_B.png,175.6607137590418,62.8581291564816,4.5,0.031049,2.79,93.88
10628,dashcam_illumination/train/bfnVr5WZnBk7es5T9igJSg_F.png,-121.78451315741276,82.30367657155263,4.5,0.032102,8.49,93.81
10629,dashcam_illumination/train/bfnVr5WZnBk7es5T9igJSg_B.png,58.21548684258726,72.79367657155254,4.5,0.032102,-1.02,84.03
10630,dashcam_illumination/train/bFNWTPwh9rBMpV-7Sr8mBg_F.png,-2.315281588453613,48.08870824324568,3.5,0.031827,2.09,87.12
10631,dashcam_illumination/train/bFNWTPwh9rBMpV-7Sr8mBg_B.png,177.68471841154636,50.53870824324568,3.5,0.031827,4.54,90.73
10632,dashcam_illumination/train/bFP3vP5aMono2hzkiKzZ5A_F.png,-72.56909879848563,41.7712750355569,3.0,0.050414,-1.25,88.61
10633,dashcam_illumination/train/bFP3vP5aMono2hzkiKzZ5A_B.png,107.43090120151436,36.63127503555689,3.0,0.050414,-6.39,84.49
10634,dashcam_illumination/train/BFSKrUhvuRPQeCDrGkedGw_F.png,74.72510498470487,87.88362694505781,3.5,0.036149,2.44,71.9
10635,dashcam_illumination/train/BFSKrUhvuRPQeCDrGkedGw_B.png,-105.27489501529516,82.8336269450581,3.5,0.036149,-2.61,93.67
10636,dashcam_illumination/train/BFtcDqtcG6SSF6Kyvc7-0g_F.png,179.2766141535746,44.85296200983277,3.5,0.049552,-8.52,67.28
10637,dashcam_illumination/train/BFtcDqtcG6SSF6Kyvc7-0g_B.png,-0.7233858464254155,49.06296200983275,3.5,0.049552,-4.31,70.52
10638,dashcam_illumination/train/bFu9duAW9Jtx2rVuu_UcNQ_F.png,-166.66945558598258,36.287070558291894,2.5,0.041644,-5.33,67.98
10639,dashcam_illumination/train/bFu9duAW9Jtx2rVuu_UcNQ_B.png,13.33054441401746,47.9670705582919,2.5,0.041644,6.35,88.39
10640,dashcam_illumination/train/BfupC3VV8uJd8GEVq6S0KQ_F.png,-116.25986838594086,69.77872662591732,4.5,0.031418,-1.06,95.85
10641,dashcam_illumination/train/BfupC3VV8uJd8GEVq6S0KQ_B.png,63.74013161405915,67.5887266259173,4.5,0.031418,-3.25,62.75
10642,dashcam_illumination/train/bFVT85f6I7S9JG1Ycq8tcQ_F.png,46.622172702360594,70.877206193479,4.5,0.031038,-1.15,71.47
10643,dashcam_illumination/train/bFVT85f6I7S9JG1Ycq8tcQ_B.png,-133.3778272976394,74.03720619347895,4.5,0.031038,2.01,76.0
10644,dashcam_illumination/train/BFYUG35VugoBf7WrC1JRDA_F.png,-57.59510945071344,82.71352221357962,4.0,0.029841000000000003,-0.22,76.09
10645,dashcam_illumination/train/BFYUG35VugoBf7WrC1JRDA_B.png,-57.59510945071344,89.13647778642012,4.0,0.029841000000000003,7.93,72.65
10646,dashcam_illumination/train/BG44DYKath_sT6ttOrsj6g_F.png,-97.48055207270365,66.66996219780296,4.0,0.030667000000000003,-9.71,83.18
10647,dashcam_illumination/train/BG44DYKath_sT6ttOrsj6g_B.png,82.51944792729637,80.84996219780291,4.0,0.030667000000000003,4.47,75.74
10648,dashcam_illumination/train/bg4NKu414jXC6Lq3J2Sv8w_F.png,-98.00165458555449,89.56914354160222,4.0,0.030007,8.6,98.93
10649,dashcam_illumination/train/bg4NKu414jXC6Lq3J2Sv8w_B.png,81.99834541444547,77.05914354160298,4.0,0.030007,-3.91,82.32
10650,dashcam_illumination/train/bG56eYQfm4BlrY7JKDsMDA_F.png,-175.820773050921,34.2140452522439,2.5,0.044606,-7.69,97.78
10651,dashcam_illumination/train/bG56eYQfm4BlrY7JKDsMDA_B.png,4.1792269490790055,43.79404525224391,2.5,0.044606,1.89,68.12
10652,dashcam_illumination/train/BgcSwJ5eWUaMzbJntIlYbQ_F.png,-102.28067723736334,78.67646837878006,4.5,0.027311000000000002,-2.24,68.23
10653,dashcam_illumination/train/BgcSwJ5eWUaMzbJntIlYbQ_B.png,77.71932276263665,84.1464683787801,4.5,0.027311000000000002,3.23,89.71
10654,dashcam_illumination/train/bGcWd0I4e2xPVSXIDHxv8w_F.png,171.49205014773526,68.00575513897421,4.0,0.040452999999999996,3.08,61.07
10655,dashcam_illumination/train/bGcWd0I4e2xPVSXIDHxv8w_B.png,-8.507949852264796,67.4157551389742,4.0,0.040452999999999996,2.49,82.37
10656,dashcam_illumination/train/BGJJoHiwjPcL5dffl47KtQ_F.png,-94.73980940333229,61.778700150407865,4.5,0.032464,-3.78,72.73
10657,dashcam_illumination/train/BGJJoHiwjPcL5dffl47KtQ_B.png,85.2601905966677,66.69870015040789,4.5,0.032464,1.14,68.99
10658,dashcam_illumination/train/bGMyAoISBDBj2Ci49JnqKA_F.png,-1.4295563398391666,76.1440220501206,4.0,0.03543,-0.75,83.57
10659,dashcam_illumination/train/bGMyAoISBDBj2Ci49JnqKA_B.png,178.57044366016083,78.31402205012057,4.0,0.03543,1.42,99.81
10660,dashcam_illumination/train/bGpGAvt4VRj7b2kU1AsSUQ_F.png,167.3332370826045,43.88329573720721,2.5,0.05656,6.94,89.8
10661,dashcam_illumination/train/bGpGAvt4VRj7b2kU1AsSUQ_B.png,-12.666762917395484,33.693295737207215,2.5,0.05656,-3.25,72.31
10662,dashcam_illumination/train/BGQUbbDFlnrgmh2iiTOxQQ_F.png,-91.27662844020048,71.53787157677397,4.0,0.044847000000000005,7.82,72.8
10663,dashcam_illumination/train/BGQUbbDFlnrgmh2iiTOxQQ_B.png,88.72337155979952,66.39787157677402,4.0,0.044847000000000005,2.68,74.43
10664,dashcam_illumination/train/BGqw9Yju9lm2Fv8tiLBBxw_F.png,125.48153019688331,78.1521031676391,4.0,0.026905000000000002,-9.3,61.23
10665,dashcam_illumination/train/BGqw9Yju9lm2Fv8tiLBBxw_B.png,-54.51846980311667,77.9621031676391,4.0,0.026905000000000002,-9.49,84.7
10666,dashcam_illumination/train/bGrrGylKn5VpQKfdnD7LdA_F.png,-133.38006538702402,29.95592427460934,3.5,0.030989999999999997,-9.1,92.67
10667,dashcam_illumination/train/bGrrGylKn5VpQKfdnD7LdA_B.png,46.61993461297598,36.09592427460935,3.5,0.030989999999999997,-2.96,84.87
10668,dashcam_illumination/train/BGry_t2vwMPHHIHy96wp6g_F.png,-121.41035007231741,76.55605091391682,4.0,0.028207999999999997,-8.95,72.5
10669,dashcam_illumination/train/BGry_t2vwMPHHIHy96wp6g_B.png,58.58964992768262,78.35605091391683,4.0,0.028207999999999997,-7.15,88.99
10670,dashcam_illumination/train/bGUMCuKXsqhlKljctxyY_Q_F.png,-178.2592915545045,41.10710496142839,3.5,0.038031,-6.46,82.34
10671,dashcam_illumination/train/bGUMCuKXsqhlKljctxyY_Q_B.png,1.7407084454955046,50.60710496142836,3.5,0.038031,3.04,77.76
10672,dashcam_illumination/train/BGyFH9d26rjsvP6UJ4-M9g_F.png,-84.18323970656286,62.46265656481007,4.5,0.029629000000000003,-6.77,65.87
10673,dashcam_illumination/train/BGyFH9d26rjsvP6UJ4-M9g_B.png,95.81676029343714,64.27265656481005,4.5,0.029629000000000003,-4.96,77.3
10674,dashcam_illumination/train/bh-znaVjK1hpLGt87zU3Ug_F.png,1.887894261969168,59.56397300388813,3.5,0.040549,6.23,84.42
10675,dashcam_illumination/train/bh-znaVjK1hpLGt87zU3Ug_B.png,-178.11210573803086,58.15397300388814,3.5,0.040549,4.82,85.95
10676,dashcam_illumination/train/bh3pUVf_0zJzs8_x_nGolQ_F.png,-138.28188324599535,50.1988195549319,4.0,0.033076,-7.95,82.68
10677,dashcam_illumination/train/bh3pUVf_0zJzs8_x_nGolQ_B.png,41.71811675400463,60.03881955493188,4.0,0.033076,1.89,60.81
10678,dashcam_illumination/train/bh7-oiGVqzdskBhZmK96uQ_F.png,-85.098864442619,81.28524713101831,4.5,0.028702999999999996,2.99,91.97
10679,dashcam_illumination/train/bh7-oiGVqzdskBhZmK96uQ_B.png,94.901135557381,79.69524713101832,4.5,0.028702999999999996,1.4,71.42
10680,dashcam_illumination/train/bH7p2MgMn108GHQVY6SI2Q_F.png,137.68599668768923,45.437172695737935,3.5,0.040766000000000004,1.03,96.32
10681,dashcam_illumination/train/bH7p2MgMn108GHQVY6SI2Q_B.png,-42.314003312310774,37.58717269573794,3.5,0.040766000000000004,-6.82,63.43
10682,dashcam_illumination/train/bhAcBU12j2ebqaBK4eA2Bw_F.png,32.92261372202666,81.36412991146624,4.0,0.028622,-1.83,84.71
10683,dashcam_illumination/train/bhAcBU12j2ebqaBK4eA2Bw_B.png,-147.0773862779734,73.48412991146621,4.0,0.028622,-9.71,78.23
10684,dashcam_illumination/train/bHBEZlSkq_qxMd8wzGa7gw_F.png,110.97554581344131,83.21792200466857,4.0,0.036056,9.1,94.87
10685,dashcam_illumination/train/bHBEZlSkq_qxMd8wzGa7gw_B.png,-69.0244541865587,78.4579220046686,4.0,0.036056,4.34,93.81
10686,dashcam_illumination/train/bhC-I0sinRmXIN3bDHUBOA_F.png,-13.06738769973535,56.14128054560446,4.0,0.034107,-8.19,74.98
10687,dashcam_illumination/train/bhC-I0sinRmXIN3bDHUBOA_B.png,166.93261230026468,65.0812805456045,4.0,0.034107,0.75,65.86
10688,dashcam_illumination/train/bhkOSu2SwdxpGYopjzCSjw_F.png,-171.34489549156245,82.39165743432274,4.5,0.032412,5.93,86.99
10689,dashcam_illumination/train/bhkOSu2SwdxpGYopjzCSjw_B.png,8.65510450843752,80.80165743432269,4.5,0.032412,4.34,68.08
10690,dashcam_illumination/train/BhLmJZ0nt6JUWyHN_-Caug_F.png,83.75035486529981,56.0076322373341,4.0,0.028362000000000002,2.59,88.51
10691,dashcam_illumination/train/BhLmJZ0nt6JUWyHN_-Caug_B.png,-96.2496451347002,43.587632237334105,4.0,0.028362000000000002,-9.83,68.08
10692,dashcam_illumination/train/BHLPTqqNVfJwjX3u_aGiaw_F.png,169.9089581928241,63.20866572116535,3.5,0.039617,8.91,87.41
10693,dashcam_illumination/train/BHLPTqqNVfJwjX3u_aGiaw_B.png,-10.091041807175914,59.27866572116535,3.5,0.039617,4.98,69.22
10694,dashcam_illumination/train/bHm8y3mG4jak-EoZsyprCw_F.png,-59.10855990126478,36.521458752345204,2.5,0.049782,-4.21,87.06
10695,dashcam_illumination/train/bHm8y3mG4jak-EoZsyprCw_B.png,120.89144009873522,46.941458752345206,2.5,0.049782,6.21,62.28
10696,dashcam_illumination/train/bHOac_peRbFvqjGKTwEYiQ_F.png,143.36124014734034,45.36415050007575,3.5,0.043343,5.86,72.33
10697,dashcam_illumination/train/bHOac_peRbFvqjGKTwEYiQ_B.png,-36.638759852659696,47.41415050007575,3.5,0.043343,7.91,93.78
10698,dashcam_illumination/train/bHU1e4gNorn6ydMjwHoUmw_F.png,3.3057521316076235,60.92330054486214,4.5,0.032456,-3.72,81.18
10699,dashcam_illumination/train/bHU1e4gNorn6ydMjwHoUmw_B.png,-176.6942478683924,67.21330054486214,4.5,0.032456,2.57,68.38
10700,dashcam_illumination/train/BHuQ7iMavimhJsb0yaWN1g_F.png,-69.43852185369671,77.913637656269,4.0,0.03968,9.4,97.46
10701,dashcam_illumination/train/BHuQ7iMavimhJsb0yaWN1g_B.png,110.56147814630327,61.40363765626899,4.0,0.03968,-7.11,93.76
10702,dashcam_illumination/train/bhvptHl_pb1xX0_1jGsYQw_F.png,45.95487019194759,64.16174069049933,4.5,0.033574,-7.87,69.35
10703,dashcam_illumination/train/bhvptHl_pb1xX0_1jGsYQw_B.png,-134.04512980805242,62.62174069049932,4.5,0.033574,-9.41,87.45
10704,dashcam_illumination/train/bhwjAT8EQInsKxJHrU3fgA_F.png,38.99515333081971,67.40974900824502,3.5,0.044618,8.7,78.69
10705,dashcam_illumination/train/bhwjAT8EQInsKxJHrU3fgA_B.png,-141.00484666918032,61.44974900824501,3.5,0.044618,2.74,80.33
10706,dashcam_illumination/train/BHy1gR1cIxH0DU5kgq9kSw_F.png,-30.490981889785033,65.60395407656682,4.5,0.03202,0.9,79.02
10707,dashcam_illumination/train/BHy1gR1cIxH0DU5kgq9kSw_B.png,149.50901811021498,63.94395407656682,4.5,0.03202,-0.76,68.61
10708,dashcam_illumination/train/BH_RXX7932SJ2u3vz0f-ug_F.png,5.7262309548691706,33.515682472617186,3.0,0.040466,-7.22,82.23
10709,dashcam_illumination/train/BH_RXX7932SJ2u3vz0f-ug_B.png,-174.27376904513085,46.275682472617184,3.0,0.040466,5.54,77.53
10710,dashcam_illumination/train/bIc3sVujulLq47rpg7uu7w_F.png,-13.12688500984757,55.95645496105014,3.5,0.045314,-9.04,82.82
10711,dashcam_illumination/train/bIc3sVujulLq47rpg7uu7w_B.png,166.8731149901525,70.97645496105011,3.5,0.045314,5.98,60.59
10712,dashcam_illumination/train/BIce6Q9eW6BCeAV6pbzg8w_F.png,-74.72700330641294,59.40975029386639,4.5,0.031381,-5.49,96.73
10713,dashcam_illumination/train/BIce6Q9eW6BCeAV6pbzg8w_B.png,105.27299669358707,55.529750293866364,4.5,0.031381,-9.37,61.79
10714,dashcam_illumination/train/BIeBpaXlSLEy9JhLTmpgog_F.png,127.40900299595086,61.843746661522644,4.5,0.024525,6.1,94.07
10715,dashcam_illumination/train/BIeBpaXlSLEy9JhLTmpgog_B.png,-52.590997004049186,56.54374666152264,4.5,0.024525,0.8,68.19
10716,dashcam_illumination/train/BIecPIZePjfZQP8qnck3vQ_F.png,-157.69752031807855,63.22780579739708,4.5,0.030547,2.36,94.6
10717,dashcam_illumination/train/BIecPIZePjfZQP8qnck3vQ_B.png,22.302479681921447,63.84780579739706,4.5,0.030547,2.98,82.88
10718,dashcam_illumination/train/bifbQBMYX_fs5KH_heLm-Q_F.png,-76.410635972125,62.043701834121244,4.5,0.032679,-2.75,83.59
10719,dashcam_illumination/train/bifbQBMYX_fs5KH_heLm-Q_B.png,103.58936402787502,64.08370183412123,4.5,0.032679,-0.71,73.62
10720,dashcam_illumination/train/bIfob_DWedYb46UBqX92Yw_F.png,-115.371058442982,74.30207794437203,4.5,0.032398,7.71,76.44
10721,dashcam_illumination/train/bIfob_DWedYb46UBqX92Yw_B.png,64.62894155701801,57.63207794437204,4.5,0.032398,-8.96,78.23
10722,dashcam_illumination/train/BiFv0D91lbakQoia69U7sA_F.png,-114.00874868211405,69.04662631401595,4.5,0.028902999999999998,-7.24,91.4
10723,dashcam_illumination/train/BiFv0D91lbakQoia69U7sA_B.png,65.99125131788595,79.04662631401597,4.5,0.028902999999999998,2.76,85.77
10724,dashcam_illumination/train/BIIMvzX57rmeGvL_ciYAYA_F.png,-144.5143829552193,66.93452741038863,4.0,0.041075,3.68,97.97
10725,dashcam_illumination/train/BIIMvzX57rmeGvL_ciYAYA_B.png,35.48561704478071,59.83452741038863,4.0,0.041075,-3.42,79.82
10726,dashcam_illumination/train/bijTdhFoZ7UMOskO7w67jA_F.png,81.25276164123241,53.43278194949441,4.0,0.035063,-2.65,71.79
10727,dashcam_illumination/train/bijTdhFoZ7UMOskO7w67jA_B.png,-98.74723835876759,64.07278194949441,4.0,0.035063,7.99,95.87
10728,dashcam_illumination/train/bIKlL1IH10Bq7dkhqf3_zA_F.png,167.14636137055246,44.68657608876469,4.0,0.031889,-9.8,70.25
10729,dashcam_illumination/train/bIKlL1IH10Bq7dkhqf3_zA_B.png,-12.853638629447534,53.286576088764704,4.0,0.031889,-1.2,78.49
10730,dashcam_illumination/train/BIMC4anX4gmaP7czLmiG6g_F.png,-162.71221493708234,77.86804574989436,4.0,0.03225,3.05,71.28
10731,dashcam_illumination/train/BIMC4anX4gmaP7czLmiG6g_B.png,17.287785062917678,73.78804574989434,4.0,0.03225,-1.03,63.55
10732,dashcam_illumination/train/BIQy_pzUlGTJiTs3S7feqA_F.png,47.597919337702656,79.48115240490598,4.5,0.026816000000000003,-1.21,63.18
10733,dashcam_illumination/train/BIQy_pzUlGTJiTs3S7feqA_B.png,-132.4020806622973,87.02115240490599,4.5,0.026816000000000003,6.33,94.22
10734,dashcam_illumination/train/bISaLA8O8OezOdEYnJOjnA_F.png,-159.6948106104891,87.59072722994085,4.0,0.027405000000000002,0.14,68.84
10735,dashcam_illumination/train/bISaLA8O8OezOdEYnJOjnA_B.png,20.305189389510893,83.18072722994084,4.0,0.027405000000000002,-4.27,60.87
10736,dashcam_illumination/train/bIvAO6OEhUSx9WTEbzj-lw_F.png,-118.07309657106235,63.33427212147329,5.0,0.025875,5.06,79.58
10737,dashcam_illumination/train/bIvAO6OEhUSx9WTEbzj-lw_B.png,61.92690342893764,49.82427212147329,5.0,0.025875,-8.45,86.17
10738,dashcam_illumination/train/biYhz6RoHJDGzTzUMTlxFw_F.png,-105.97980728545923,53.78772802781901,4.0,0.033879,-0.25,84.27
10739,dashcam_illumination/train/biYhz6RoHJDGzTzUMTlxFw_B.png,74.02019271454077,46.227728027819005,4.0,0.033879,-7.81,61.52
10740,dashcam_illumination/train/biYsWKCbpjY9tvjK9S79FQ_F.png,-79.82936319677461,76.60934675704911,4.5,0.029526999999999998,0.1,97.86
10741,dashcam_illumination/train/biYsWKCbpjY9tvjK9S79FQ_B.png,100.1706368032254,71.63934675704913,4.5,0.029526999999999998,-4.87,68.71
10742,dashcam_illumination/train/BIZ752SUGLyuMbBf3IgBZg_F.png,-122.31949997417198,66.00605962507439,5.5,0.024543000000000002,5.36,92.87
10743,dashcam_illumination/train/BIZ752SUGLyuMbBf3IgBZg_B.png,57.680500025828024,65.03605962507443,5.5,0.024543000000000002,4.39,81.04
10744,dashcam_illumination/train/bj2HlXV2KlP-095x7rX9hQ_F.png,167.1795606509516,70.42802923328037,4.5,0.031346,3.33,67.74
10745,dashcam_illumination/train/bj2HlXV2KlP-095x7rX9hQ_B.png,-12.820439349048414,76.32802923328036,4.5,0.031346,9.23,61.74
10746,dashcam_illumination/train/BJ3JHL3hsbeP9W2bixX5mA_F.png,-90.3315363053805,56.85287396760037,4.5,0.031045,-4.7,80.8
10747,dashcam_illumination/train/BJ3JHL3hsbeP9W2bixX5mA_B.png,89.6684636946195,70.22287396760038,4.5,0.031045,8.67,88.46
10748,dashcam_illumination/train/Bj4n0k-XqBn1mbW58Dbt7Q_F.png,-24.666012498519358,65.62512690062896,3.5,0.053689,2.85,74.72
10749,dashcam_illumination/train/Bj4n0k-XqBn1mbW58Dbt7Q_B.png,155.33398750148066,58.525126900628976,3.5,0.053689,-4.25,66.64
10750,dashcam_illumination/train/BJ5aYA2YcIquyd3i_OxA4w_F.png,-76.30280171596685,64.15955114041586,4.5,0.030186,-5.43,84.5
10751,dashcam_illumination/train/BJ5aYA2YcIquyd3i_OxA4w_B.png,103.69719828403318,68.00955114041588,4.5,0.030186,-1.58,96.24
10752,dashcam_illumination/train/Bj5mKvy0H_BF5YuafjSwLA_F.png,-167.9254636974489,55.53175720014789,3.5,0.046074000000000004,6.11,78.29
10753,dashcam_illumination/train/Bj5mKvy0H_BF5YuafjSwLA_B.png,12.074536302551115,41.101757200147894,3.5,0.046074000000000004,-8.32,65.7
10754,dashcam_illumination/train/bjdMPYAJER1XvZBs9L9dXw_F.png,151.48276745111468,56.889934518837144,4.0,0.033499,-4.71,72.81
10755,dashcam_illumination/train/bjdMPYAJER1XvZBs9L9dXw_B.png,-28.51723254888532,66.93993451883712,4.0,0.033499,5.34,77.55
10756,dashcam_illumination/train/bjg0K9ymIkWoofklavy0Yw_F.png,22.92084064214569,44.230214371940136,4.0,0.030611000000000003,-6.99,86.16
10757,dashcam_illumination/train/bjg0K9ymIkWoofklavy0Yw_B.png,-157.0791593578543,49.650214371940116,4.0,0.030611000000000003,-1.57,86.4
10758,dashcam_illumination/train/BjHaKUknno7lrFG_DIJW-A_F.png,8.093749563139571,86.22024628722332,4.0,0.028651,4.35,80.78
10759,dashcam_illumination/train/BjHaKUknno7lrFG_DIJW-A_B.png,-171.90625043686043,82.73024628722317,4.0,0.028651,7.84,68.73
10760,dashcam_illumination/train/BJIkpyGNfinjJcDPDlSgJg_F.png,33.02151940137354,78.05902499389462,4.5,0.034677,6.03,95.51
10761,dashcam_illumination/train/BJIkpyGNfinjJcDPDlSgJg_B.png,-146.97848059862645,78.29902499389472,4.5,0.034677,6.27,73.17
10762,dashcam_illumination/train/BJNmhLZzlD253Aot724HWQ_F.png,-27.133586757761517,52.87631895071521,4.5,0.030829000000000002,-8.44,72.72
10763,dashcam_illumination/train/BJNmhLZzlD253Aot724HWQ_B.png,152.8664132422385,53.0563189507152,4.5,0.030829000000000002,-8.26,61.35
10764,dashcam_illumination/train/BJQ_BM5_ibjzlQXN53nOxw_F.png,126.71139352765991,59.95243948675848,4.5,0.035977999999999996,5.98,76.0
10765,dashcam_illumination/train/BJQ_BM5_ibjzlQXN53nOxw_B.png,-53.28860647234011,50.81243948675848,4.5,0.035977999999999996,-3.16,90.7
10766,dashcam_illumination/train/bJRIVWQ7WA7PTGkf0AmEAA_F.png,-101.23076123069497,58.657945427439024,5.0,0.022601,-1.65,82.99
10767,dashcam_illumination/train/bJRIVWQ7WA7PTGkf0AmEAA_B.png,78.76923876930505,62.69794542743901,5.0,0.022601,2.39,81.74
10768,dashcam_illumination/train/BJvWhhac7izDQ5BYaFoB8w_F.png,-69.51504096153725,72.11063335264014,5.5,0.025675999999999997,7.35,97.02
10769,dashcam_illumination/train/BJvWhhac7izDQ5BYaFoB8w_B.png,110.48495903846278,69.46063335264013,5.5,0.025675999999999997,4.7,94.04
10770,dashcam_illumination/train/bjxrqSH_t0RkrUmFNNoMvg_F.png,82.82742548705241,70.40625663023046,4.5,0.029351,8.2,80.85
10771,dashcam_illumination/train/bjxrqSH_t0RkrUmFNNoMvg_B.png,-97.17257451294762,58.20625663023046,4.5,0.029351,-4.0,97.57
10772,dashcam_illumination/train/bJZzy7P0qNZNPwzn59Ju-w_F.png,7.745192478745445,64.95813964752895,3.5,0.044838,9.6,83.11
10773,dashcam_illumination/train/bJZzy7P0qNZNPwzn59Ju-w_B.png,-172.25480752125458,64.70813964752892,3.5,0.044838,9.35,60.06
10774,dashcam_illumination/train/BJ_KxTmJ2kVXS_V1QWWCTg_F.png,5.993962793130834,48.8704715602745,3.5,0.05210700000000001,-9.08,70.62
10775,dashcam_illumination/train/BJ_KxTmJ2kVXS_V1QWWCTg_B.png,-174.0060372068692,52.07047156027453,3.5,0.05210700000000001,-5.88,78.34
10776,dashcam_illumination/train/bkAudrR5EaZfRZjZPdoFoA_F.png,-140.22098810665963,80.23453336444017,4.5,0.029781000000000002,4.92,66.83
10777,dashcam_illumination/train/bkAudrR5EaZfRZjZPdoFoA_B.png,39.779011893340346,67.46453336444013,4.5,0.029781000000000002,-7.85,61.71
10778,dashcam_illumination/train/BkDp9xZXeUCcQ50Q76H_bA_F.png,-172.654074141023,89.5616128776244,4.0,0.032122000000000005,1.74,79.97
10779,dashcam_illumination/train/BkDp9xZXeUCcQ50Q76H_bA_B.png,-172.65407414102302,86.42838712237526,4.0,0.032122000000000005,5.75,71.69
10780,dashcam_illumination/train/bKfnhnD8GRuJEVMEaMTRgA_F.png,-116.16637810271341,76.43262907293233,4.5,0.027098,0.61,96.63
10781,dashcam_illumination/train/bKfnhnD8GRuJEVMEaMTRgA_B.png,63.833621897286605,72.62262907293236,4.5,0.027098,-3.2,68.28
10782,dashcam_illumination/train/BKLGD-CpXi8JWbykMun_sw_F.png,147.4534156923051,42.39157331418197,3.5,0.031241,-1.28,92.35
10783,dashcam_illumination/train/BKLGD-CpXi8JWbykMun_sw_B.png,-32.5465843076949,49.22157331418197,3.5,0.031241,5.55,73.07
10784,dashcam_illumination/train/BKlOE7SqD_L8QhB9hmyZwA_F.png,93.21987031712506,86.98066957193156,4.0,0.033593,3.59,72.64
10785,dashcam_illumination/train/BKlOE7SqD_L8QhB9hmyZwA_B.png,-86.78012968287494,85.4206695719316,4.0,0.033593,5.15,76.84
10786,dashcam_illumination/train/BKMER4Hp-6LXbm8Jx2olrA_F.png,114.7889747925538,48.98446928961139,3.5,0.037963,4.96,70.7
10787,dashcam_illumination/train/BKMER4Hp-6LXbm8Jx2olrA_B.png,-65.21102520744623,36.684469289611386,3.5,0.037963,-7.34,93.85
10788,dashcam_illumination/train/BKqcDbujsr18_ACnpwtveA_F.png,-1.2266415768026446,84.90121751473579,3.5,0.034566,-2.74,87.44
10789,dashcam_illumination/train/BKqcDbujsr18_ACnpwtveA_B.png,178.77335842319735,83.03121751473589,3.5,0.034566,-4.61,89.9
10790,dashcam_illumination/train/bkVj6dJyW-X3fqb7BMfugQ_F.png,97.18794249234509,50.160821689649936,4.0,0.032593000000000004,-7.51,95.78
10791,dashcam_illumination/train/bkVj6dJyW-X3fqb7BMfugQ_B.png,-82.81205750765493,55.190821689649965,4.0,0.032593000000000004,-2.48,78.41
10792,dashcam_illumination/train/bkVJKplAXGrfjK-1Tr2h5g_F.png,98.24752767477386,72.15357067244146,4.5,0.031002999999999996,0.63,60.79
10793,dashcam_illumination/train/bkVJKplAXGrfjK-1Tr2h5g_B.png,-81.75247232522615,69.24357067244149,4.5,0.031002999999999996,-2.28,87.47
10794,dashcam_illumination/train/BKZ97OMBZOQXwCw1RqVQhg_F.png,166.60133137523638,54.151350375340044,3.0,0.033927,9.77,75.05
10795,dashcam_illumination/train/BKZ97OMBZOQXwCw1RqVQhg_B.png,-13.398668624763653,44.66135037534004,3.0,0.033927,0.28,62.18
10796,dashcam_illumination/train/bL444Pov6TID6szcbuZp2g_F.png,169.85035356744262,41.782608990056545,3.5,0.027948,-5.61,76.91
10797,dashcam_illumination/train/bL444Pov6TID6szcbuZp2g_B.png,-10.149646432557367,39.792608990056536,3.5,0.027948,-7.6,99.09
10798,dashcam_illumination/train/bL5FQwwSqj-dY5YDpGCnfQ_F.png,-52.86594521801226,75.96348439107351,4.0,0.031374,-9.65,62.08
10799,dashcam_illumination/train/bL5FQwwSqj-dY5YDpGCnfQ_B.png,127.13405478198773,87.64348439107357,4.0,0.031374,2.03,89.67
10800,dashcam_illumination/train/Bl79DeXajC03Kq-NBiYw7w_F.png,-157.58356217702828,82.15905462228942,4.0,0.036682,9.63,72.56
10801,dashcam_illumination/train/Bl79DeXajC03Kq-NBiYw7w_B.png,22.416437822971726,72.70905462228932,4.0,0.036682,0.18,93.85
10802,dashcam_illumination/train/BL7fnnnFGjeC1LCt2s_-yQ_F.png,-131.98431675644773,89.63564668829453,4.0,0.032878,2.58,96.15
10803,dashcam_illumination/train/BL7fnnnFGjeC1LCt2s_-yQ_B.png,48.015683243552246,88.12564668829414,4.0,0.032878,4.09,78.41
10804,dashcam_illumination/train/bLAIl46MECnbE5ccpdkmqg_F.png,177.97334895123157,27.89952631377841,1.0,0.06141900000000001,8.82,88.15
10805,dashcam_illumination/train/bLAIl46MECnbE5ccpdkmqg_B.png,-2.026651048768441,12.959526313778415,1.0,0.06141900000000001,-6.12,99.19
10806,dashcam_illumination/train/BLbO759lp64V_exMsDWQyg_F.png,171.03700176193496,46.45637390400732,3.5,0.031583,2.07,61.55
10807,dashcam_illumination/train/BLbO759lp64V_exMsDWQyg_B.png,-8.962998238065039,41.04637390400733,3.5,0.031583,-3.34,65.69
10808,dashcam_illumination/train/blC9dAiYqW-BlGvhNXmQjA_F.png,91.58050522378143,88.1386399273163,4.0,0.029018000000000002,4.07,83.57
